DPTO_NORM,NOMBRE_CARRERA,MODALIDAD,AREA_FRASCATI,AREA_ESTRATEGICA,EJES_ESTRATEGICOS
ITAPUA,ZOOTECNIA,PRESENCIAL,Ciencias Agricolas,VETERINARIA,"VETERINARIA, GANADERIA"
ITAPUA,ZOOTECNIA,PRESENCIAL,Ciencias Agricolas,VETERINARIA,"VETERINARIA, GANADERIA"
MISIONES,ADMINISTRACION BANCARIA,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE PEQUEÑAS Y MEDIANAS EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE PEQUEÑAS Y MEDIANAS EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION DE PEQUEÑAS Y MEDIANAS EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACION Y GESTION DE RECURSOS HUMANOS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACIÓN DE EMPRESAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,ADMINISTRACIÓN FINANCIERA,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,AUDITORIA Y CONTADURIA PUBLICA NACIONAL,PRESENCIAL,,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,AUDITORIA Y CONTADURIA PUBLICA NACIONAL,PRESENCIAL,,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CIENCIAS ADMINISTRATIVAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CIENCIAS ADMINISTRATIVAS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CIENCIAS CONTABLES,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CIENCIAS CONTABLES,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CONTABILIDAD,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CONTABILIDAD FINANCIERA,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CONTADOR PUBLICO NACIONAL,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,CONTADURIA PUBLICA NACIONAL,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,GESTION CONTABLE,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,INGENIERIA COMERCIAL,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,MARKETING COMERCIAL,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,TECNICO SUPERIOR EN ADMINISTRACION DE NEGOCIOS,PRESENCIAL,Ciencias Sociales,ADMINISTRACION,"ADMINISTRACION, COMERCIO"
MISIONES,INGENIERIA AGRONOMICA,PRESENCIAL,Ingenieria y Tecnologia,AGRONOMIA,AGRONOMIA
MISIONES,CIENCIAS AMBIENTALES,PRESENCIAL,Ciencias Naturales,AMBIENTE,AMBIENTE
MISIONES,GESTION DEL MEDIO AMBIENTE,PRESENCIAL,Ciencias Sociales,AMBIENTE,AMBIENTE
MISIONES,GESTION DEL MEDIO AMBIENTE,PRESENCIAL,Ciencias Sociales,AMBIENTE,AMBIENTE
MISIONES,GESTION DEL MEDIO AMBIENTE,PRESENCIAL,Ciencias Sociales,AMBIENTE,AMBIENTE
MISIONES,INGENIERIA AMBIENTAL,PRESENCIAL,Ingenieria y Tecnologia,AMBIENTE,AMBIENTE
MISIONES,INGENIERIA AMBIENTAL,PRESENCIAL,Ingenieria y Tecnologia,AMBIENTE,AMBIENTE
MISIONES,COMERCIO INTERNACIONAL,PRESENCIAL,Ciencias Sociales,COMERCIO,COMERCIO
MISIONES,COMERCIO INTERNACIONAL,PRESENCIAL,Ciencias Sociales,COMERCIO,COMERCIO
MISIONES,MARKETING,PRESENCIAL,Ciencias Sociales,COMERCIO,COMERCIO
MISIONES,MARKETING,PRESENCIAL,Ciencias Sociales,COMERCIO,COMERCIO
MISIONES,RELACIONES PUBLICAS,PRESENCIAL,Ciencias Sociales,COMERCIO,COMERCIO
MISIONES,ABOGACIA,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,DERECHO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,NOTARIADO,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,NOTARIADO Y DERECHO REGISTRAL,PRESENCIAL,Ciencias Sociales,DERECHO,DERECHO
MISIONES,ACTUALIZACION A 1000 DOCENTES REFERENTES EN LA METODOLOGIA DE EDUCACION PARA PERSONAS JOVENES Y ADULTAS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"CAPACITACIÓN ""FORMACIÓN Y ACOMPAÑAMIENTO AL PROFESORADO A DISTANCIA: OIKOITE LA EDUCACIÓN A DISTANCIA""",VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"CAPACITACIÓN ""FORMACIÓN Y ACOMPAÑAMIENTO AL PROFESORADO A DISTANCIA: OIKOITE LA EDUCACIÓN A DISTANCIA""",VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"CAPACITACIÓN ""USO PEDAGÓGICO DE MS TEAMS""",VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN A DOCENTES EN HERRAMIENTAS DE EDUCACIÓN DIGITAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN A DOCENTES EN HERRAMIENTAS DE EDUCACIÓN DIGITAL,VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN DE DOCENTES DE EPJA PARA EL DISTRITO DE SANTA ROSA MISIONES,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN DE DOCENTES DE LA EPJA PARA EL DISTRITO DE SAN IGNACIO,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN DE DOCENTES EPJA PARA EL DEPARTAMENTO DE MISIONES,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN INNOVACIÓN DE LA PRÁCTICA PEDAGÓGICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CAPACITACIÓN PARA DOCENTES DE EPJA,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,CIENCIA DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,CIENCIAS DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"CURSO ""ALFABETIZACIÓN INICIAL DE NIÑOS DEL 1°, 2° Y 3° GRADO DE LA EDUCACIÓN ESCOLAR BÁSICA A TRAVÉS DE LA ESTRATEGIA LEO, PIENSO Y APRENDO""",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"Capacitacion Docente Denominado "" Tutoria a Docentes de Plurigrado y/o Multigrado""",SEMIPRESENCIAL_DISTANCIA,,EDUCACION,EDUCACION
MISIONES,"Capacitacion Docente Denominado "" Tutoria a Docentes de Plurigrado y/o Multigrado""",SEMIPRESENCIAL_DISTANCIA,,EDUCACION,EDUCACION
MISIONES,"Capacitacion Docente Denominado "" Tutoria a Docentes de Plurigrado y/o Multigrado""",SEMIPRESENCIAL_DISTANCIA,,EDUCACION,EDUCACION
MISIONES,"Capacitacion Docente Denominado ""Maestros Conectados -Nivel: Inicial""Capacitacion a Docentes en Herramientas en Educacion Digital""",SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"Capacitación ""Habilitación para agentes educativos de educación inicial - Modalidad no formal - Fase Radial""",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"Capacitación ""Herramientas Prácticas para la Orientación Educacional y Laboral de la disciplina Desarrollo Personal y Social""",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Capacitación a docentes del Primer Grado de la EEB en nuevas estrategias de enseñanza de Lenguaje y Matemática,PRESENCIAL,Ciencias Naturales,EDUCACION,EDUCACION
MISIONES,Capacitación a docentes del Primer Grado de la EEB en nuevas estrategias de enseñanza de Lenguaje y Matemática,PRESENCIAL,Ciencias Naturales,EDUCACION,EDUCACION
MISIONES,Capacitación a docentes del Primer Grado de la EEB en nuevas estrategias de enseñanza de Lenguaje y Matemática,PRESENCIAL,Ciencias Naturales,EDUCACION,EDUCACION
MISIONES,Capacitación sindical para el fortalecimiento profesional de los trabajadores de la educación MEC - Gremios docentes,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Capacitación sindical para el fortalecimiento profesional de los trabajadores de la educación MEC - Gremios docentes,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Capacitación sindical para el fortalecimiento profesional de los trabajadores de la educación MEC - Gremios docentes,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Capacitación sindical para el fortalecimiento profesional de los trabajadores de la educación MEC - Gremios docentes,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Curso de Capacitación Docente Denominado “Capacitación Pedagógica y Sindical”,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Curso de Capacitación Docente Denominado “Capacitación Pedagógica y Sindical”,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Curso de Capacitación Docente Denominado “Capacitación Pedagógica y Sindical”,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DIDACTICA SUPERIOR UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DIDACTICA SUPERIOR UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DIDACTICA UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DIDÁCTICA UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DIDÁCTICA UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DOCENCIA EN EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,DOCENCIA UNIVERSITARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,EDUCACION ARTISTICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,EDUCACION ARTISTICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,EDUCACION FISICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,EDUCACION INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Habilitación Pedagógica para Egresados de Educación Superior,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGIA DE LA FORMACION CONTINUA DE DOCENTES,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGIA DE LA FORMACION CONTINUA DE DOCENTES,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGIA DE LA FORMACION CONTINUA DE DOCENTES,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGÍA DE LA FORMACIÓN CONTINUA DE DOCENTES (DIRIGIDO A TUTORES),PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGÍA DE LA FORMACIÓN CONTINUA DE DOCENTES (DIRIGIDO A TUTORES),PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIONES EN LA METODOLOGÍA DE LA FORMACIÓN CONTINUA DE DOCENTES (DIRIGIDO A TUTORES),PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,INNOVACIÓN DE LAS PRÁCTICAS PEDAGÓGICAS EN EL NIVEL INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,PEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,PEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,PEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,PLANIFICACION ESTRATEGICA EDUCACIONAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,"PROFESORADO DEL TERCER CICLO DE EDUCACIÓN ESCOLAR BÁSICA Y EDUCACIÓN MEDIA, ÁREA MATEMÁTICA",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesionalización Docente de Instructores Laborales de Formación Profesional de Personas Jóvenes y Adultas,PRESENCIAL,,EDUCACION,EDUCACION
MISIONES,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica (1º y 2º Ciclos) Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado de Educación Escolar Básica para el 1º y 2º ciclo,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Artes para el 3° ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Ciencias Naturales para el 3° ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Ciencias Sociales para el 3° ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Matemática para el 3ºciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Matemática para el 3ºciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado del área de Matemática para el 3ºciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado en Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Profesorado en Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN ASESORIA PEDAGOGICA EN 1° Y 2° CICLOS DE LA EDUCACION ESCOLAR BASICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN ASESORIA PEDAGOGICA EN 1° Y 2° CICLOS DE LA EDUCACION ESCOLAR BASICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN ASESORIA PEDAGOGICA EN 1° Y 2° CICLOS DE LA EDUCACION ESCOLAR BASICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN EVALUACION EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN EVALUACION EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TECNICO DOCENTE EN EVALUACION EDUCATIVA,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN ASESORÍA PEDAGÓGICA EN 1° Y 2° CICLO DE LA EDUCACIÓN ESCOLAR BÁSICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN ASESORÍA PEDAGÓGICA EN 1° Y 2° CICLO DE LA EDUCACIÓN ESCOLAR BÁSICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN ASESORÍA PEDAGÓGICA EN 1° Y 2° CICLO DE LA EDUCACIÓN ESCOLAR BÁSICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN EDUCACIÓN INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN EDUCACIÓN INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN EDUCACIÓN INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,TÉCNICO DOCENTE EN GESTIÓN EDUCATIVA,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Técnico Docente en Asesoría Pedagógica para el 1º y 2º Ciclo de la Educación Escolar Básica,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Técnico Docente en Educación Inclusiva,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
MISIONES,Técnico Docente en Educación Inclusiva,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
